codice_appartamento,tipologia_appartamento,heating,electricity_consumption,insulation,piano,production
As_Ce_CM_001_condominio_00,Condominiale,0,0,0,0,"[91, 91, 51, 89, 100, 21, 34, 61, 89, 26, 63, 10, 14, 15, 46, 72, 90, 17, 6, 71, 71, 10, 92, 53, 87, 85, 89, 62, 88, 43, 65, 61, 92, 2, 55, 12, 35, 51, 60, 99, 61, 66, 24, 59, 80, 68, 12, 87, 13, 83, 4, 25, 1, 27, 80, 13, 83, 37, 16, 97, 59, 78, 63, 54, 60, 48, 33, 64, 13, 70, 60, 14, 4, 10, 7, 44, 88, 73, 9, 62, 94, 94, 86, 44, 82, 46, 29, 47, 77, 90, 83, 10, 85, 94, 64, 19, 16, 74, 8, 33, 38, 15, 55, 75, 29, 89, 56, 71, 92, 99, 30, 54, 42, 61, 13, 51, 70, 98, 3, 15, 46, 72, 30, 9, 35, 5, 34, 91, 53, 35, 66, 9, 56, 22, 47, 69, 49, 3, 16, 48, 84, 5, 58, 10, 56, 35, 61, 64, 50, 21, 89, 80, 70, 13, 69, 54, 19, 5, 6, 25, 46, 43, 79, 99, 89, 29, 78, 14, 48, 57, 3, 81, 71, 87, 57, 65, 3, 86, 21, 83, 18, 25, 35, 80, 56, 15, 22, 81, 34, 24, 70, 51, 48, 64, 26, 76, 45, 10, 3, 57, 69, 38, 77, 93, 5, 69, 13, 52, 88, 56, 89, 7, 93, 60, 66, 31, 91, 49, 90, 30, 69, 41, 92, 14, 9, 59, 47, 56, 41, 11, 81, 26, 64, 41, 68, 43, 10, 17, 84, 17, 59, 8, 80, 43, 23, 49, 70, 8, 26, 41, 6, 13, 91, 37, 73, 96, 52, 24, 72, 66, 85, 70, 62, 49, 19, 74, 43, 45, 88, 26, 42, 59, 40, 18, 52, 63, 67, 14, 27, 16, 26, 60, 53, 30, 4, 84, 72, 50, 29, 95, 29, 77, 88, 97, 1, 71, 33, 84, 5, 5, 56, 54, 93, 54, 43, 27, 98, 90, 7, 36, 12, 5, 80, 100, 86, 33, 33, 70, 57, 48, 61, 35, 27, 74, 69, 61, 57, 18, 96, 55, 17, 96, 55, 67, 57, 59, 77, 47, 29, 15, 53, 78, 5, 89, 93, 71, 19, 50, 98, 78, 15, 81, 1, 44, 42, 34, 71, 77, 94, 3, 70, 43, 33, 65, 73]"
As_Ce_CM_002_1_01,Commerciale,0,0,0,1,0
As_Ce_CM_002_1_02,Residenziale,121.38381765997808,334.6362407041729,20.55517281660127,1,0
As_Ce_CM_002_1_03,Residenziale,163.32332566630637,255.3690499764913,44.715479083808624,1,0
As_Ce_CM_002_2_01,Commerciale,0,0,0,2,0
As_Ce_CM_002_2_02,Residenziale,136.50815881794657,357.27975590792124,27.435045863172963,2,0
As_Ce_CM_002_3_01,Commerciale,0,0,0,3,0
As_Ce_CM_002_3_02,Commerciale,0,0,0,3,0
As_Ce_CM_002_3_03,Commerciale,0,0,0,3,0
As_Ce_CM_002_condominio_00,Condominiale,0,0,0,0,"[94, 34, 2, 25, 48, 3, 87, 54, 91, 10, 75, 39, 99, 99, 72, 63, 68, 84, 41, 72, 23, 54, 40, 41, 46, 43, 81, 33, 24, 11, 97, 100, 66, 98, 58, 49, 89, 21, 53, 19, 52, 23, 33, 55, 55, 68, 94, 49, 38, 12, 83, 99, 89, 19, 19, 54, 44, 9, 64, 7, 44, 78, 98, 50, 27, 10, 96, 14, 63, 61, 88, 36, 75, 20, 4, 86, 15, 86, 28, 67, 33, 82, 37, 35, 86, 69, 8, 78, 66, 77, 69, 89, 11, 78, 80, 36, 39, 29, 30, 3, 35, 35, 67, 19, 35, 4, 54, 97, 77, 22, 47, 23, 13, 1, 75, 70, 84, 46, 11, 11, 85, 72, 30, 29, 25, 92, 90, 22, 6, 36, 62, 77, 50, 42, 10, 56, 63, 82, 38, 52, 36, 88, 32, 80, 63, 17, 94, 97, 32, 97, 47, 62, 69, 54, 80, 19, 64, 26, 47, 10, 53, 27, 49, 85, 60, 51, 34, 32, 39, 79, 34, 47, 48, 47, 19, 22, 46, 67, 61, 65, 78, 13, 93, 76, 39, 78, 61, 54, 10, 30, 79, 99, 60, 49, 77, 87, 30, 30, 89, 56, 14, 41, 26, 68, 3, 2, 24, 7, 65, 1, 39, 15, 63, 34, 11, 90, 39, 19, 42, 50, 75, 79, 86, 9, 98, 38, 61, 88, 40, 26, 1, 18, 95, 45, 80, 59, 96, 24, 8, 33, 33, 57, 46, 44, 87, 15, 42, 44, 31, 98, 28, 90, 10, 41, 33, 50, 7, 36, 48, 42, 64, 57, 33, 84, 52, 90, 55, 4, 76, 51, 75, 97, 88, 48, 47, 23, 100, 21, 16, 3, 44, 8, 51, 33, 34, 80, 75, 49, 40, 46, 26, 67, 76, 86, 83, 42, 99, 29, 16, 40, 69, 69, 79, 62, 61, 86, 68, 28, 89, 28, 69, 15, 29, 91, 25, 88, 80, 7, 74, 4, 59, 21, 1, 35, 51, 82, 7, 69, 24, 29, 61, 63, 51, 64, 83, 65, 8, 7, 53, 76, 62, 55, 31, 16, 76, 66, 38, 83, 69, 15, 74, 8, 70, 5, 27, 67, 4, 85, 88, 73, 45, 69, 30, 97, 36]"
As_Ce_CM_003_1_01,Commerciale,0,0,0,1,0
As_Ce_CM_003_1_02,Commerciale,0,0,0,1,0
As_Ce_CM_003_2_01,Commerciale,0,0,0,2,0
As_Ce_CM_003_2_02,Commerciale,0,0,0,2,0
As_Ce_CM_003_2_03,Commerciale,0,0,0,2,0
As_Ce_CM_003_3_01,Commerciale,0,0,0,3,0
As_Ce_CM_003_3_02,Residenziale,107.80546280197393,396.93661870594656,42.428136489594195,3,0
As_Ce_CM_003_3_03,Residenziale,176.69578942660735,333.9762445696043,28.29653639401592,3,0
As_Ce_CM_003_condominio_00,Condominiale,0,0,0,0,"[14, 72, 33, 35, 77, 81, 26, 20, 74, 80, 96, 68, 89, 68, 62, 17, 89, 67, 37, 39, 7, 16, 80, 75, 90, 22, 37, 97, 12, 91, 26, 29, 22, 51, 34, 1, 69, 6, 82, 39, 80, 66, 20, 74, 12, 11, 18, 86, 15, 8, 4, 10, 59, 28, 63, 53, 32, 2, 28, 45, 72, 11, 14, 54, 33, 86, 34, 79, 47, 15, 17, 68, 73, 39, 29, 21, 91, 45, 100, 97, 33, 26, 22, 15, 97, 4, 57, 87, 56, 79, 88, 17, 85, 97, 99, 85, 2, 20, 58, 54, 76, 41, 25, 93, 32, 88, 87, 31, 96, 75, 2, 41, 71, 38, 96, 51, 97, 27, 48, 44, 73, 68, 17, 38, 79, 45, 100, 26, 31, 11, 50, 39, 6, 75, 75, 32, 86, 89, 93, 42, 98, 59, 37, 8, 100, 34, 95, 69, 3, 79, 91, 16, 80, 87, 44, 90, 35, 25, 39, 4, 87, 41, 33, 16, 64, 6, 19, 22, 35, 69, 84, 48, 29, 21, 3, 94, 98, 4, 29, 3, 82, 29, 56, 20, 70, 74, 99, 12, 24, 54, 60, 28, 16, 43, 77, 5, 24, 1, 70, 33, 38, 50, 65, 95, 20, 5, 26, 79, 92, 38, 24, 27, 53, 19, 8, 89, 54, 82, 3, 66, 43, 97, 55, 7, 76, 59, 40, 63, 95, 50, 70, 60, 1, 45, 93, 74, 49, 54, 22, 32, 100, 74, 58, 34, 93, 92, 1, 86, 18, 46, 64, 63, 70, 71, 49, 16, 49, 97, 1, 51, 83, 50, 76, 75, 48, 48, 95, 96, 88, 13, 66, 80, 68, 85, 17, 40, 2, 44, 72, 41, 13, 30, 75, 88, 71, 85, 76, 67, 52, 96, 11, 98, 58, 42, 87, 32, 72, 50, 55, 56, 26, 70, 13, 31, 54, 70, 2, 55, 59, 63, 58, 78, 90, 28, 63, 100, 15, 33, 83, 5, 83, 79, 98, 73, 23, 13, 22, 69, 39, 26, 17, 43, 92, 38, 45, 21, 17, 79, 85, 20, 90, 95, 2, 12, 89, 75, 78, 50, 66, 94, 6, 10, 50, 3, 7, 50, 4, 95, 36, 80, 43, 19, 36, 96, 39]"
As_Ce_CM_004_1_01,Commerciale,0,0,0,1,0
As_Ce_CM_004_1_02,Commerciale,0,0,0,1,0
As_Ce_CM_004_2_01,Commerciale,0,0,0,2,0
As_Ce_CM_004_2_02,Commerciale,0,0,0,2,0
As_Ce_CM_004_3_01,Commerciale,0,0,0,3,0
As_Ce_CM_004_3_02,Commerciale,0,0,0,3,0
As_Ce_CM_004_4_01,Residenziale,192.59214711102825,278.9169052917106,43.84836853627343,4,0
As_Ce_CM_004_4_02,Commerciale,0,0,0,4,0
As_Ce_CM_004_5_01,Residenziale,160.4759019481792,322.1991099022479,37.04783843440706,5,0
As_Ce_CM_004_5_02,Commerciale,0,0,0,5,0
As_Ce_CM_004_condominio_00,Condominiale,0,0,0,0,"[8, 30, 25, 73, 18, 100, 7, 50, 55, 81, 5, 12, 6, 17, 61, 37, 96, 17, 81, 42, 1, 80, 71, 52, 65, 43, 17, 36, 4, 87, 86, 83, 97, 23, 19, 51, 97, 33, 59, 69, 24, 55, 4, 5, 31, 14, 97, 56, 66, 78, 92, 59, 84, 73, 9, 99, 1, 57, 69, 25, 24, 80, 7, 79, 58, 79, 99, 15, 65, 9, 85, 22, 99, 83, 55, 98, 50, 51, 95, 66, 39, 70, 44, 13, 53, 43, 79, 91, 20, 91, 11, 66, 74, 75, 27, 65, 46, 58, 25, 79, 50, 77, 67, 90, 16, 93, 38, 89, 56, 20, 67, 43, 2, 86, 9, 29, 24, 43, 62, 43, 82, 89, 62, 41, 58, 55, 64, 83, 93, 97, 84, 34, 45, 83, 72, 80, 98, 46, 86, 64, 31, 81, 22, 2, 67, 92, 17, 50, 7, 49, 19, 93, 98, 74, 2, 60, 76, 83, 49, 55, 65, 44, 76, 50, 8, 24, 23, 62, 38, 9, 87, 93, 44, 99, 13, 4, 28, 84, 89, 22, 96, 97, 1, 49, 27, 3, 86, 53, 5, 93, 84, 44, 62, 94, 40, 98, 67, 34, 44, 96, 46, 88, 77, 23, 49, 38, 79, 74, 85, 35, 46, 96, 97, 79, 8, 86, 75, 26, 32, 50, 38, 78, 2, 3, 7, 94, 47, 48, 28, 15, 19, 38, 4, 34, 67, 44, 55, 30, 83, 12, 99, 60, 23, 70, 93, 9, 19, 45, 7, 39, 1, 78, 47, 75, 59, 14, 72, 1, 90, 6, 51, 19, 29, 7, 10, 39, 44, 25, 65, 19, 11, 39, 78, 74, 83, 59, 93, 94, 71, 99, 86, 24, 55, 21, 29, 17, 26, 28, 69, 81, 90, 94, 28, 26, 6, 51, 67, 18, 37, 47, 42, 24, 41, 63, 58, 86, 38, 55, 44, 100, 99, 63, 28, 11, 66, 83, 18, 6, 35, 79, 60, 29, 94, 41, 6, 77, 77, 11, 88, 6, 30, 24, 1, 75, 72, 73, 2, 22, 65, 70, 20, 4, 9, 25, 1, 82, 87, 70, 57, 9, 62, 77, 56, 93, 79, 36, 64, 17, 16, 77, 87, 72, 13, 35, 31]"
As_Ce_CM_005_1_01,Commerciale,0,0,0,1,0
As_Ce_CM_005_1_02,Residenziale,72.72264640689038,345.66989371167614,45.62060754084469,1,0
As_Ce_CM_005_1_03,Residenziale,86.40672858054043,361.9049716879232,28.145170411170746,1,0
As_Ce_CM_005_2_01,Residenziale,175.37612108045477,349.23811293594997,34.1219112850633,2,0
As_Ce_CM_005_2_02,Residenziale,164.02401096414047,105.21183496880563,37.50349446905125,2,0
As_Ce_CM_005_3_01,Commerciale,0,0,0,3,0
As_Ce_CM_005_3_02,Commerciale,0,0,0,3,0
As_Ce_CM_005_4_01,Residenziale,134.49103348580866,123.3403848007365,10.754219193114434,4,0
As_Ce_CM_005_4_02,Residenziale,181.36618331138206,178.66834385780356,48.01705461027285,4,0
As_Ce_CM_005_condominio_00,Condominiale,0,0,0,0,"[33, 56, 53, 98, 91, 60, 40, 2, 47, 74, 2, 25, 54, 50, 8, 35, 83, 85, 29, 99, 54, 15, 90, 4, 33, 70, 53, 46, 32, 96, 75, 52, 35, 61, 95, 46, 20, 44, 75, 4, 54, 55, 87, 84, 48, 59, 48, 68, 91, 98, 95, 13, 25, 81, 99, 9, 10, 52, 70, 48, 35, 72, 13, 16, 58, 84, 87, 72, 82, 62, 14, 69, 41, 53, 88, 77, 32, 60, 48, 99, 100, 49, 12, 54, 75, 38, 63, 26, 42, 48, 51, 54, 37, 57, 97, 11, 65, 30, 96, 76, 45, 85, 30, 17, 97, 16, 44, 75, 13, 98, 82, 91, 41, 12, 79, 14, 19, 96, 44, 8, 43, 57, 15, 1, 61, 62, 77, 26, 95, 2, 13, 21, 36, 43, 20, 78, 86, 70, 50, 94, 49, 31, 69, 7, 54, 31, 79, 49, 53, 54, 40, 27, 17, 9, 43, 53, 6, 81, 18, 69, 19, 3, 79, 92, 46, 59, 37, 15, 89, 91, 86, 49, 22, 80, 30, 68, 57, 9, 45, 97, 86, 78, 70, 43, 84, 45, 76, 99, 3, 54, 20, 64, 32, 56, 78, 94, 27, 58, 69, 34, 25, 75, 55, 98, 32, 56, 82, 7, 92, 19, 31, 80, 4, 98, 21, 51, 14, 6, 76, 62, 18, 69, 10, 74, 74, 67, 12, 99, 9, 90, 33, 36, 80, 99, 1, 18, 34, 90, 89, 15, 24, 19, 91, 94, 32, 90, 35, 44, 41, 14, 32, 16, 96, 72, 1, 94, 84, 30, 67, 55, 53, 98, 37, 71, 86, 18, 19, 79, 37, 89, 62, 54, 99, 21, 19, 15, 82, 84, 41, 58, 97, 29, 34, 96, 35, 18, 1, 96, 48, 57, 93, 24, 35, 50, 17, 87, 71, 9, 71, 58, 18, 81, 77, 58, 39, 54, 63, 67, 46, 53, 11, 65, 41, 68, 32, 89, 7, 57, 96, 62, 97, 43, 59, 94, 70, 28, 91, 24, 58, 64, 73, 78, 6, 69, 17, 54, 29, 92, 71, 53, 42, 82, 65, 44, 12, 85, 87, 62, 27, 5, 52, 54, 62, 23, 94, 14, 87, 55, 83, 40, 83, 13, 65, 67, 85]"
As_Ce_VI_001_1_01,Commerciale,0,0,0,1,0
As_Ce_VI_001_1_02,Residenziale,159.86095386735826,378.3268605455623,44.45286431114933,1,0
As_Ce_VI_001_2_01,Residenziale,182.24129488960978,183.45609487161764,12.331724400940427,2,0
As_Ce_VI_001_2_02,Commerciale,0,0,0,2,0
As_Ce_VI_001_2_03,Residenziale,151.5097345738714,128.0960983242564,17.552212531536874,2,0
As_Ce_VI_001_3_01,Commerciale,0,0,0,3,0
As_Ce_VI_001_3_02,Commerciale,0,0,0,3,0
As_Ce_VI_001_3_03,Residenziale,148.47312788932214,134.88933916019602,44.20209041028852,3,0
As_Ce_VI_001_4_01,Residenziale,137.54172533623333,300.55729494831917,15.398270323637583,4,0
As_Ce_VI_001_4_02,Residenziale,145.61307807067953,375.46759330801245,21.885089258727596,4,0
As_Ce_VI_001_4_03,Commerciale,0,0,0,4,0
As_Ce_VI_001_5_01,Commerciale,0,0,0,5,0
As_Ce_VI_001_5_02,Commerciale,0,0,0,5,0
As_Ce_VI_001_5_03,Residenziale,71.01714504493073,286.0774396932815,47.28409869553391,5,0
As_Ce_VI_001_condominio_00,Condominiale,0,0,0,0,"[16, 39, 81, 99, 66, 66, 58, 36, 60, 26, 62, 55, 25, 50, 94, 83, 84, 90, 91, 80, 28, 57, 59, 28, 25, 89, 74, 88, 61, 32, 85, 32, 79, 6, 36, 16, 32, 94, 96, 69, 20, 91, 54, 63, 80, 3, 4, 9, 96, 67, 26, 41, 76, 49, 89, 95, 40, 89, 21, 38, 98, 53, 15, 20, 92, 83, 32, 76, 42, 62, 30, 64, 79, 29, 13, 7, 27, 91, 27, 54, 55, 1, 25, 77, 4, 18, 8, 93, 38, 42, 95, 93, 60, 45, 38, 89, 44, 31, 12, 31, 41, 75, 81, 11, 98, 32, 85, 77, 6, 53, 75, 5, 69, 77, 69, 5, 78, 84, 68, 82, 90, 68, 99, 56, 92, 7, 66, 38, 96, 32, 72, 78, 43, 63, 8, 29, 41, 40, 84, 16, 92, 7, 72, 69, 21, 45, 24, 91, 82, 57, 64, 33, 100, 91, 20, 42, 83, 70, 73, 67, 21, 33, 28, 63, 67, 85, 90, 89, 14, 58, 17, 23, 93, 78, 87, 32, 44, 82, 28, 58, 34, 42, 77, 81, 97, 91, 25, 46, 64, 25, 73, 4, 50, 21, 99, 44, 70, 72, 26, 44, 29, 48, 94, 46, 99, 24, 82, 10, 4, 12, 33, 23, 94, 33, 23, 24, 59, 38, 84, 68, 72, 3, 43, 76, 8, 60, 8, 67, 66, 79, 77, 74, 49, 34, 59, 88, 5, 39, 3, 8, 38, 45, 38, 17, 32, 63, 45, 59, 29, 93, 41, 99, 65, 51, 49, 37, 21, 33, 82, 82, 8, 58, 78, 94, 76, 75, 33, 89, 7, 70, 1, 97, 89, 71, 60, 10, 59, 22, 10, 61, 86, 21, 78, 76, 28, 87, 98, 70, 87, 75, 73, 36, 5, 98, 53, 36, 43, 78, 81, 74, 41, 71, 9, 55, 8, 30, 91, 3, 15, 99, 62, 81, 93, 47, 84, 5, 21, 71, 15, 72, 97, 89, 66, 83, 51, 19, 91, 88, 25, 69, 36, 6, 37, 42, 36, 34, 60, 47, 49, 38, 85, 71, 98, 24, 1, 2, 31, 50, 2, 68, 17, 42, 65, 43, 52, 79, 3, 4, 14, 64, 45, 89, 29, 74, 75]"
As_Ce_VI_002_1_01,Commerciale,0,0,0,1,0
As_Ce_VI_002_1_02,Commerciale,0,0,0,1,0
As_Ce_VI_002_1_03,Commerciale,0,0,0,1,0
As_Ce_VI_002_2_01,Residenziale,135.32592731176646,316.77982023653544,48.27340351209423,2,0
As_Ce_VI_002_2_02,Residenziale,83.9677040789155,297.32301324183265,35.33699226144427,2,0
As_Ce_VI_002_3_01,Commerciale,0,0,0,3,0
As_Ce_VI_002_3_02,Residenziale,90.31796355305997,199.86346832259596,33.35845380798371,3,0
As_Ce_VI_002_3_03,Residenziale,83.89815063758505,322.41329798786904,27.2387042817397,3,0
As_Ce_VI_002_condominio_00,Condominiale,0,0,0,0,"[67, 100, 100, 63, 44, 76, 95, 79, 70, 96, 36, 91, 87, 47, 34, 77, 46, 98, 42, 98, 82, 80, 5, 61, 21, 70, 85, 74, 13, 22, 97, 19, 19, 99, 66, 43, 25, 77, 91, 35, 60, 51, 7, 48, 36, 92, 2, 66, 7, 38, 30, 70, 11, 69, 53, 48, 84, 93, 12, 80, 72, 20, 99, 60, 15, 2, 66, 70, 31, 42, 82, 3, 76, 7, 57, 7, 1, 40, 23, 66, 11, 32, 34, 33, 51, 10, 96, 100, 34, 88, 82, 66, 89, 8, 18, 56, 91, 44, 52, 39, 55, 62, 82, 39, 90, 18, 4, 64, 62, 43, 57, 49, 67, 31, 15, 33, 3, 28, 30, 71, 61, 10, 95, 79, 45, 51, 92, 59, 21, 92, 20, 48, 4, 93, 26, 64, 59, 90, 38, 53, 53, 59, 7, 18, 70, 55, 100, 66, 81, 6, 85, 52, 99, 31, 42, 78, 35, 3, 10, 80, 5, 89, 4, 9, 53, 90, 78, 37, 40, 16, 59, 100, 22, 62, 84, 40, 73, 33, 90, 71, 73, 24, 87, 89, 11, 49, 15, 64, 79, 81, 52, 48, 14, 37, 6, 94, 10, 84, 98, 68, 71, 62, 22, 45, 80, 47, 53, 28, 47, 40, 90, 86, 50, 90, 37, 1, 22, 74, 12, 94, 96, 33, 64, 48, 75, 36, 85, 53, 56, 98, 12, 18, 86, 46, 57, 14, 66, 82, 12, 14, 8, 46, 57, 78, 94, 52, 28, 27, 36, 75, 96, 5, 55, 63, 79, 79, 42, 7, 3, 1, 43, 20, 59, 6, 90, 64, 29, 87, 57, 35, 71, 50, 64, 41, 92, 85, 77, 12, 97, 45, 88, 55, 21, 52, 82, 26, 94, 48, 88, 27, 37, 56, 44, 92, 92, 46, 61, 83, 38, 32, 85, 64, 31, 60, 54, 36, 23, 69, 84, 11, 86, 30, 11, 86, 79, 91, 47, 65, 22, 33, 56, 10, 86, 52, 42, 3, 25, 47, 48, 30, 87, 95, 77, 68, 29, 54, 54, 12, 74, 70, 31, 48, 63, 47, 4, 28, 60, 26, 92, 48, 6, 88, 21, 100, 1, 17, 20, 68, 54, 49, 65, 71, 92, 56, 92]"
As_Ce_VI_003_1_01,Residenziale,112.02754217013566,308.0902281302865,20.421598029574767,1,0
As_Ce_VI_003_1_02,Commerciale,0,0,0,1,0
As_Ce_VI_003_2_01,Commerciale,0,0,0,2,0
As_Ce_VI_003_2_02,Commerciale,0,0,0,2,0
As_Ce_VI_003_3_01,Commerciale,0,0,0,3,0
As_Ce_VI_003_3_02,Residenziale,126.46647317060048,335.94354938812205,11.25689726088138,3,0
As_Ce_VI_003_condominio_00,Condominiale,0,0,0,0,"[12, 98, 78, 67, 49, 78, 5, 84, 25, 17, 67, 45, 72, 84, 5, 68, 89, 37, 57, 98, 26, 42, 21, 38, 83, 59, 6, 53, 47, 24, 44, 79, 55, 7, 3, 28, 43, 34, 35, 84, 53, 90, 59, 38, 28, 88, 12, 33, 79, 41, 88, 82, 65, 81, 35, 37, 90, 10, 96, 3, 51, 96, 27, 50, 63, 48, 92, 95, 96, 35, 3, 38, 58, 36, 20, 35, 36, 33, 32, 19, 12, 57, 38, 29, 31, 2, 64, 75, 18, 19, 40, 60, 86, 48, 90, 24, 39, 4, 70, 60, 48, 61, 13, 91, 65, 20, 14, 66, 67, 78, 96, 57, 82, 80, 79, 35, 76, 97, 41, 73, 86, 34, 54, 39, 73, 50, 50, 42, 72, 46, 49, 22, 100, 60, 17, 3, 51, 1, 97, 52, 67, 31, 83, 100, 74, 96, 72, 91, 46, 67, 22, 1, 63, 87, 9, 36, 17, 42, 29, 99, 35, 75, 45, 65, 57, 72, 39, 91, 72, 11, 72, 49, 34, 64, 88, 54, 70, 78, 18, 21, 79, 29, 57, 43, 19, 54, 57, 69, 30, 18, 2, 94, 93, 4, 24, 71, 50, 80, 83, 43, 7, 91, 11, 92, 77, 8, 14, 97, 80, 75, 17, 30, 62, 51, 88, 73, 75, 90, 37, 65, 22, 50, 70, 26, 35, 88, 88, 92, 45, 31, 85, 51, 100, 91, 32, 89, 41, 95, 69, 9, 19, 39, 32, 96, 65, 67, 9, 9, 69, 82, 63, 100, 67, 10, 46, 91, 39, 54, 24, 92, 40, 75, 26, 13, 6, 10, 87, 39, 74, 20, 24, 83, 46, 90, 96, 73, 94, 93, 3, 56, 89, 83, 15, 14, 67, 40, 45, 30, 52, 44, 38, 5, 35, 38, 35, 32, 37, 38, 27, 61, 72, 69, 61, 27, 20, 64, 63, 70, 68, 37, 22, 9, 50, 29, 27, 9, 73, 50, 43, 32, 20, 57, 24, 35, 11, 85, 42, 8, 3, 27, 18, 42, 77, 81, 82, 7, 39, 96, 34, 56, 82, 84, 41, 25, 47, 56, 17, 70, 69, 34, 54, 46, 55, 49, 99, 64, 71, 35, 27, 14, 95, 28, 22, 61, 36]"
As_Ce_VI_004_1_01,Residenziale,156.47402738146076,166.30967393395196,38.01077777675864,1,0
As_Ce_VI_004_1_02,Commerciale,0,0,0,1,0
As_Ce_VI_004_1_03,Residenziale,135.7391829089521,253.47232104631829,44.49837366355107,1,0
As_Ce_VI_004_2_01,Residenziale,117.75026540653482,192.6409665527576,37.194179426595724,2,0
As_Ce_VI_004_2_02,Residenziale,160.62409100592635,384.8069951998152,46.45935083611302,2,0
As_Ce_VI_004_2_03,Residenziale,64.58374950994936,304.4251757303645,30.955958474345657,2,0
As_Ce_VI_004_3_01,Residenziale,160.0464113913608,181.93767485715296,24.451308315841356,3,0
As_Ce_VI_004_3_02,Commerciale,0,0,0,3,0
As_Ce_VI_004_condominio_00,Condominiale,0,0,0,0,"[98, 90, 76, 19, 27, 49, 41, 3, 46, 68, 33, 33, 59, 48, 40, 36, 58, 44, 42, 39, 61, 93, 77, 27, 3, 30, 5, 70, 78, 8, 87, 59, 92, 35, 87, 47, 36, 27, 83, 17, 94, 59, 93, 22, 3, 28, 79, 37, 66, 77, 35, 89, 69, 79, 46, 63, 71, 31, 14, 31, 25, 91, 49, 95, 93, 31, 38, 73, 96, 67, 92, 70, 22, 46, 21, 17, 85, 75, 59, 10, 91, 96, 61, 32, 79, 45, 50, 43, 6, 89, 1, 27, 66, 73, 90, 56, 97, 45, 26, 38, 42, 15, 67, 98, 87, 31, 40, 74, 94, 48, 1, 24, 97, 86, 31, 54, 84, 19, 29, 53, 39, 30, 32, 9, 20, 32, 97, 7, 14, 74, 89, 35, 87, 59, 13, 29, 92, 66, 81, 87, 57, 68, 48, 13, 80, 53, 87, 93, 90, 99, 41, 98, 61, 1, 10, 64, 43, 84, 61, 6, 53, 43, 37, 7, 4, 68, 39, 27, 11, 81, 46, 21, 44, 84, 44, 80, 73, 45, 20, 91, 95, 31, 45, 85, 52, 34, 22, 17, 46, 30, 6, 27, 13, 1, 61, 81, 44, 29, 43, 16, 54, 38, 22, 80, 57, 89, 82, 22, 60, 35, 8, 91, 58, 46, 96, 2, 7, 86, 12, 87, 82, 57, 52, 36, 27, 85, 61, 30, 86, 84, 14, 36, 64, 56, 33, 52, 58, 61, 81, 48, 4, 55, 63, 72, 47, 57, 54, 60, 29, 64, 41, 14, 32, 9, 100, 58, 85, 70, 22, 100, 80, 97, 43, 93, 42, 69, 57, 72, 89, 18, 92, 1, 66, 100, 7, 90, 32, 14, 66, 90, 70, 17, 65, 45, 25, 65, 33, 41, 93, 81, 29, 79, 28, 87, 25, 12, 5, 47, 5, 32, 42, 22, 32, 99, 53, 72, 90, 7, 46, 29, 8, 20, 50, 44, 88, 58, 20, 82, 74, 33, 45, 93, 36, 18, 26, 58, 33, 57, 94, 57, 74, 48, 51, 1, 3, 43, 86, 31, 99, 80, 49, 36, 72, 62, 35, 71, 25, 29, 92, 54, 100, 4, 100, 87, 84, 6, 26, 87, 10, 16, 86, 7, 12, 44, 13]"
As_Ce_VI_005_1_01,Residenziale,108.36105561368427,301.593348327997,16.263600812318856,1,0
As_Ce_VI_005_1_02,Commerciale,0,0,0,1,0
As_Ce_VI_005_2_01,Commerciale,0,0,0,2,0
As_Ce_VI_005_2_02,Residenziale,96.70253875321961,366.7443356357643,42.5766625438985,2,0
As_Ce_VI_005_3_01,Residenziale,111.09845636952782,394.16988115268816,20.662721314466314,3,0
As_Ce_VI_005_3_02,Commerciale,0,0,0,3,0
As_Ce_VI_005_4_01,Residenziale,169.550980903164,365.46002119640076,31.350050407489526,4,0
As_Ce_VI_005_4_02,Commerciale,0,0,0,4,0
As_Ce_VI_005_4_03,Commerciale,0,0,0,4,0
As_Ce_VI_005_5_01,Commerciale,0,0,0,5,0
As_Ce_VI_005_5_02,Residenziale,55.78849389482134,358.591104221943,43.51185463134481,5,0
As_Ce_VI_005_5_03,Residenziale,168.42901820632989,282.9894986672358,18.635905947559493,5,0
